user_id,signup_date,plan,region,acquisition_channel,segment,seats,mrr,active_days_90,support_tickets,csat,churned
U103928,2024-12-04,Free,APAC,Organic,Mid-Market,1,0,8.0,0,,1
U103929,2025-02-28,Free,EMEA,Organic,SMB,1,0,17.0,0,,0
U103930,2024-08-01,Free,EMEA,Organic,SMB,1,0,5.0,0,,0
U103931,2024-08-15,Starter,APAC,Organic,Mid-Market,3,36,25.0,1,2.8,0
U103932,2024-06-28,Free,APAC,Organic,Enterprise,1,0,0.0,0,,0
U103933,2025-04-14,Free,LATAM,Organic,SMB,1,0,6.0,1,5.0,0
U103934,2024-07-08,Business,EMEA,Partner,Mid-Market,27,783,15.0,1,4.5,0
U103935,2024-02-05,Enterprise,EMEA,Organic,Enterprise,237,11613,28.0,2,2.6,0
U103936,2024-10-01,Free,EMEA,Organic,SMB,1,0,3.0,0,,0
U103937,2024-07-12,Free,NA,Referral,Enterprise,1,0,7.0,0,,0
U103938,2024-01-28,Free,NA,Organic,Mid-Market,1,0,0.0,0,,0
U103939,2024-05-02,Starter,NA,Organic,SMB,3,36,4.0,0,,0
U103940,2024-02-22,Enterprise,NA,Organic,Mid-Market,70,3430,35.0,3,4.5,0
U103941,2024-04-22,Starter,NA,Paid,SMB,7,84,20.0,0,,1
U103942,2025-01-13,Business,EMEA,Organic,SMB,36,1044,21.0,2,4.9,1
U103943,2024-05-20,Free,NA,Organic,SMB,1,0,0.0,0,,0
U103944,2024-11-19,Business,NA,Organic,Mid-Market,11,319,18.0,2,4.2,0
U103945,2024-08-16,Business,EMEA,Organic,Mid-Market,37,1073,,3,3.8,0
U103946,2025-04-19,Free,NA,Partner,SMB,1,0,8.0,0,,1
U103947,2025-05-22,Business,NA,Paid,SMB,39,1131,27.0,1,2.9,0
U103948,2024-11-02,Business,NA,Organic,Mid-Market,38,1102,,2,4.6,0
U103949,2025-02-27,Free,EMEA,Paid,SMB,1,0,,1,3.4,0
U103950,2025-05-02,Business,APAC,Paid,Enterprise,22,638,23.0,4,2.2,1
U103951,2024-05-27,Starter,NA,Paid,SMB,3,36,7.0,0,,0
U103952,2024-04-05,Free,NA,Organic,SMB,1,0,4.0,0,,0
U103953,2024-01-23,Free,EMEA,Partner,SMB,1,0,13.0,0,,0
U103954,2024-08-13,Enterprise,LATAM,Paid,SMB,40,1960,22.0,1,4.1,0
U103955,2024-04-01,Free,LATAM,Paid,Mid-Market,1,0,15.0,0,,0
U103956,2025-03-01,Starter,EMEA,Organic,Mid-Market,4,48,0.0,2,4.0,0
U103957,2024-03-24,Starter,APAC,Organic,SMB,2,24,14.0,1,4.3,0
U103958,2024-01-18,Starter,LATAM,Organic,SMB,3,36,18.0,2,4.2,0
U103959,2024-11-21,starter,NA,Paid,SMB,4,48,11.0,0,,0
U103960,2024-08-16,Starter,NA,Organic,SMB,5,60,0.0,0,,0
U103961,2024-09-03,Starter,LATAM,Organic,SMB,3,36,24.0,4,3.4,0
U103962,2024-07-05,Starter,NA,Organic,Mid-Market,5,60,6.0,1,4.4,0
U103963,2024-12-24,Business,NA,Organic,Mid-Market,34,986,13.0,3,5.0,0
U103964,2025-03-07,Starter,EMEA,Paid,SMB,2,24,17.0,3,3.6,0
U103965,2024-04-25,Free,APAC,Paid,SMB,1,0,8.0,3,3.8,0
U103966,2024-06-23,Starter,EMEA,Paid,Mid-Market,6,72,22.0,2,3.6,0
U103967,2024-05-29,Business,APAC,Organic,Enterprise,29,841,9.0,2,3.8,0
U103968,2024-05-06,Starter,NA,Referral,Enterprise,7,84,7.0,0,,0
U103969,2024-05-18,Business,NA,Paid,Mid-Market,7,203,15.0,4,4.1,0
U103970,2024-12-22,Business,LATAM,Partner,Mid-Market,5,145,21.0,1,4.6,0
U103971,2024-10-26,Business,NA,Organic,Mid-Market,10,290,38.0,3,3.7,0
U103972,2024-12-16,Free,,Organic,SMB,1,0,3.0,0,,0
U103973,2025-04-13,Starter,EMEA,Organic,Mid-Market,6,72,13.0,0,,0
U103974,2024-01-16,Starter,LATAM,Paid,SMB,6,72,9.0,2,3.6,0
U103975,2024-04-24,Free,APAC,Organic,SMB,1,0,0.0,0,,0
U103976,2025-04-23,Business,APAC,Paid,SMB,28,812,10.0,4,1.8,1
U103977,2025-02-16,Free,EMEA,Organic,SMB,1,0,10.0,0,,0
U103978,2024-12-17,Free,NA,Paid,SMB,1,0,15.0,0,,0
U103979,2025-01-13,Free,APAC,Partner,Enterprise,1,0,7.0,0,,1
U103980,2024-07-26,Business,EMEA,Paid,Mid-Market,6,174,29.0,3,4.8,0
U103981,2025-02-25,Business,EMEA,Organic,SMB,15,435,22.0,0,,0
U103982,2024-11-08,Starter,APAC,Partner,Enterprise,4,48,23.0,0,,1
U103983,2024-05-10,Free,APAC,Organic,Mid-Market,1,0,2.0,0,,0
U103984,2025-04-29,Enterprise,APAC,Paid,Enterprise,205,10045,38.0,3,5.0,0
U103985,2024-03-03,Free,LATAM,Organic,SMB,1,0,4.0,0,,0
U103986,2024-10-10,Enterprise,NA,Organic,Enterprise,109,5341,12.0,3,4.1,1
U103987,2024-05-11,Business,EMEA,Organic,Mid-Market,18,522,22.0,0,,0
U103988,2024-04-04,Free,NA,Organic,Enterprise,1,0,0.0,0,,0
U103989,2024-12-07,Starter,LATAM,Organic,SMB,2,24,12.0,0,,0
U103990,2024-11-26,Business,NA,Paid,SMB,24,696,25.0,2,4.0,0
U103991,2024-01-11,Free,EMEA,Organic,Enterprise,1,0,5.0,0,,0
U103992,2025-01-21,Starter,EMEA,Paid,Mid-Market,6,72,13.0,1,4.2,1
U103993,2024-08-18,Starter,APAC,Referral,Mid-Market,2,24,7.0,0,,0
U103994,2025-03-11,Free,NA,Organic,Mid-Market,1,0,1.0,0,,0
U103995,2025-02-11,Free,NA,Organic,Enterprise,1,0,17.0,0,,0
U103996,2024-11-09,Starter,NA,Paid,Mid-Market,3,36,11.0,2,3.7,0
U103997,2025-01-15,Free,EMEA,Partner,SMB,1,0,13.0,0,,0
U103998,2024-12-01,Free,EMEA,Partner,Enterprise,1,0,4.0,1,4.8,0
U103999,2024-01-20,Free,APAC,Referral,Mid-Market,1,0,5.0,0,,0
U104000,2025-04-15,Free,EMEA,Organic,SMB,1,0,0.0,0,,1
U104001,2024-08-17,Free,NA,Partner,SMB,1,0,0.0,0,,0
U104002,2025-05-27,Business,NA,Paid,SMB,21,609,32.0,3,4.6,0
U104003,2024-09-23,Starter,EMEA,Partner,Enterprise,3,36,9.0,0,,0
U104004,2025-02-22,Business,APAC,Organic,Mid-Market,12,348,18.0,4,3.1,0
U104005,2024-11-07,Starter,EMEA,Referral,SMB,5,60,15.0,0,,0
U104006,2025-05-17,Business,EMEA,Partner,SMB,10,290,22.0,3,3.6,0
U104007,2024-12-10,Free,NA,Partner,Mid-Market,1,0,5.0,0,,0
U104008,2024-01-21,Starter,NA,Paid,SMB,2,24,24.0,1,4.3,0
U104009,2025-05-14,Starter,APAC,Referral,Mid-Market,4,48,20.0,0,,0
U104010,2024-12-13,Starter,NA,Organic,SMB,3,36,12.0,0,,0
U104011,2025-04-16,Starter,NA,Paid,Enterprise,5,60,22.0,1,4.5,0
U104012,2024-12-25,Starter,EMEA,Organic,Enterprise,7,84,14.0,0,,0
U104013,2024-09-10,Starter,NA,Organic,Enterprise,2,24,4.0,0,,0
U104014,2024-09-06,Free,NA,Organic,SMB,1,0,1.0,0,,0
U104015,2025-01-17,Business,NA,Organic,SMB,16,464,26.0,2,4.5,0
U104016,2025-06-15,Starter,NA,Referral,Mid-Market,7,84,10.0,1,4.9,0
U104017,2024-10-31,Starter,EMEA,Organic,Enterprise,5,60,20.0,2,4.2,0
U104018,2024-03-30,Enterprise,LATAM,Organic,SMB,81,3969,30.0,2,3.9,0
U104019,2024-08-05,Enterprise,EMEA,Organic,SMB,183,8967,9.0,1,4.7,0
U104020,2024-08-28,Starter,EMEA,Organic,SMB,2,24,14.0,0,,0
U104021,2024-09-04,Starter,NA,Paid,SMB,3,36,5.0,1,4.9,0
U104022,2024-06-04,Free,NA,Paid,Enterprise,1,0,0.0,0,,1
U104023,2024-12-24,Starter,LATAM,Paid,SMB,6,72,10.0,0,,1
U104024,2024-09-07,Free,NA,Organic,Mid-Market,1,0,10.0,2,3.6,0
U104025,2025-01-14,Free,NA,Organic,Mid-Market,1,0,1.0,0,,0
U104026,2024-04-28,Free,EMEA,Partner,Mid-Market,1,0,20.0,0,,0
U104027,2025-01-12,Enterprise,EMEA,Referral,Enterprise,157,7693,29.0,3,4.3,0
U104028,2024-05-15,Business,NA,Paid,Mid-Market,9,261,13.0,3,4.2,0
U104029,2025-01-09,Free,NA,Organic,SMB,1,0,0.0,0,,0
U104030,2025-01-10,Free,NA,Paid,Enterprise,1,0,0.0,0,,1
U104031,2025-04-20,Free,NA,Paid,SMB,1,0,7.0,0,,0
U104032,2024-05-20,Starter,EMEA,Organic,Enterprise,4,48,20.0,1,4.3,0
U104033,2024-12-30,Free,EMEA,Organic,Enterprise,1,0,9.0,0,,1
U104034,2025-04-01,Business,EMEA,Organic,SMB,9,261,12.0,1,5.0,0
U104035,2024-07-21,Starter,APAC,Partner,Mid-Market,6,72,7.0,0,,0
U104036,2024-12-20,Free,APAC,Partner,SMB,1,0,8.0,0,,0
U104037,2025-05-16,Starter,APAC,Organic,Enterprise,6,72,22.0,2,4.1,0
U104038,2024-11-27,Starter,NA,Paid,SMB,5,60,19.0,0,,0
U104039,2025-04-28,Free,LATAM,Organic,SMB,1,0,0.0,1,4.1,1
U104040,2024-05-30,Business,APAC,Paid,Enterprise,12,348,27.0,1,3.6,0
U104041,2024-12-15,Starter,NA,Referral,Mid-Market,6,72,21.0,1,4.0,1
U104042,2024-12-05,Starter,APAC,Paid,Mid-Market,6,72,3.0,1,4.8,0
U104043,2024-06-24,Free,NA,Referral,SMB,1,0,16.0,1,4.5,0
U104044,2024-02-21,Starter,APAC,Organic,SMB,6,72,20.0,0,,0
U104045,2025-02-04,Free,EMEA,Paid,Mid-Market,1,0,13.0,0,,1
U104046,2025-01-09,Business,APAC,Paid,Enterprise,23,667,26.0,3,1.5,0
U104047,2025-02-27,Starter,NA,Referral,Mid-Market,7,84,15.0,3,4.5,0
U104048,2024-01-23,Free,NA,Referral,Mid-Market,1,0,10.0,1,4.1,0
U104049,2025-03-31,Starter,NA,Partner,SMB,7,84,1.0,0,,0
U104050,2025-04-01,Free,NA,Referral,SMB,1,0,1.0,0,,0
U104051,2024-02-05,Business,LATAM,Organic,Mid-Market,17,493,18.0,0,,0
U104052,2025-03-09,Starter,EMEA,Organic,Mid-Market,4,48,12.0,0,,0
U104053,2025-05-05,Free,EMEA,Paid,Enterprise,1,0,0.0,0,,1
U104054,2024-03-27,Free,NA,Organic,Mid-Market,1,0,8.0,1,4.0,0
U104055,2024-12-05,Starter,APAC,Organic,Mid-Market,6,72,12.0,1,3.8,0
U104056,2024-07-11,Free,NA,Organic,SMB,1,0,13.0,0,,1
U104057,2024-09-14,Business,APAC,Partner,SMB,14,406,18.0,5,2.9,1
U104058,2025-03-27,Starter,NA,Organic,Enterprise,4,48,12.0,2,4.9,0
U104059,2024-01-13,Business,LATAM,Partner,SMB,13,377,9.0,2,3.0,0
U104060,2024-02-12,Starter,EMEA,Paid,SMB,3,36,16.0,0,,0
U104061,2024-01-02,Free,NA,Organic,SMB,1,0,6.0,0,,0
U104062,2024-12-25,Free,EMEA,Paid,SMB,1,0,7.0,0,,0
U104063,2024-07-21,Business,LATAM,Paid,SMB,26,754,26.0,1,4.7,0
U104064,2024-01-31,Free,APAC,Organic,SMB,1,0,10.0,0,,1
U104065,2025-05-02,Free,EMEA,Referral,SMB,1,0,10.0,0,,0
U104066,2024-10-10,Free,EMEA,Paid,SMB,1,0,12.0,0,,1
U104067,2024-06-12,Starter,APAC,Partner,SMB,2,24,10.0,2,3.5,0
U104068,2024-02-26,Free,EMEA,Referral,SMB,1,0,3.0,0,,0
U104069,2025-01-27,Enterprise,APAC,Referral,Mid-Market,282,13818,14.0,2,3.4,0
U104070,2025-03-15,Business,EMEA,Partner,SMB,15,435,12.0,2,3.7,0
U104071,2024-03-12,Free,NA,Organic,SMB,1,0,3.0,0,,0
U104072,2024-09-18,Free,EMEA,Paid,SMB,1,0,0.0,0,,1
U104073,2025-03-29,Free,NA,Organic,SMB,1,0,10.0,0,,0
U104074,2024-07-01,Starter,EMEA,Organic,SMB,4,48,7.0,1,3.3,1
U104075,2024-07-31,Free,APAC,Paid,SMB,1,0,2.0,0,,1
U104076,2025-03-18,Starter,EMEA,Referral,Enterprise,7,84,18.0,0,,0
U104077,2025-04-26,Business,LATAM,Organic,SMB,22,638,16.0,4,5.0,0
U104078,2025-01-21,Free,APAC,Referral,Mid-Market,1,0,7.0,1,4.1,1
U104079,2024-08-23,Starter,EMEA,Organic,SMB,4,48,12.0,0,,0
U104080,2024-06-24,Starter,EMEA,Organic,Mid-Market,2,24,25.0,0,,1
U104081,2024-01-31,Free,EMEA,Paid,Mid-Market,1,0,8.0,0,,0
U104082,2024-05-27,Starter,APAC,Paid,SMB,7,84,11.0,0,,0
U104083,2024-12-21,Free,EMEA,Paid,SMB,1,0,14.0,0,,0
U104084,2024-03-26,Free,LATAM,Paid,SMB,1,0,0.0,1,5.0,0
U104085,2025-05-20,Business,LATAM,Organic,Enterprise,28,812,10.0,0,,0
U104086,2025-01-31,Starter,APAC,Paid,SMB,5,60,11.0,0,,0
U104087,2024-11-21,Free,APAC,Organic,Mid-Market,1,0,10.0,0,,0
U104088,2025-04-14,Free,EMEA,Organic,SMB,1,0,0.0,1,4.2,0
U104089,2024-08-09,Starter,EMEA,Paid,Mid-Market,7,84,25.0,1,3.7,0
U104090,2024-07-12,Starter,,Organic,SMB,7,84,21.0,2,3.5,0
U104091,2024-10-11,Free,EMEA,Organic,Mid-Market,1,0,13.0,0,,0
U104092,2024-03-11,Starter,EMEA,Paid,SMB,3,36,15.0,2,4.0,1
U104093,2025-05-08,Free,EMEA,Referral,SMB,1,0,0.0,0,,0
U104094,2024-02-20,Starter,NA,Organic,Mid-Market,3,36,4.0,2,2.8,1
U104095,2024-06-30,Starter,APAC,Organic,Mid-Market,2,24,12.0,1,4.1,0
U104096,2024-08-11,Free,APAC,Referral,SMB,1,0,0.0,0,,1
U104097,2025-03-31,Free,NA,Paid,SMB,1,0,2.0,0,,0
U104098,2025-01-20,Free,APAC,Paid,SMB,1,0,0.0,2,3.7,0
U104099,2024-09-29,Free,NA,Organic,SMB,1,0,6.0,0,,0
U104100,2024-08-01,Business,APAC,Referral,SMB,10,290,32.0,3,3.1,0
U104101,2024-09-05,Free,EMEA,Organic,SMB,1,0,6.0,1,3.7,0
U104102,2025-04-04,free,NA,Partner,SMB,1,0,6.0,0,,1
U104103,2025-01-08,Starter,NA,Paid,SMB,4,48,9.0,0,,0
U104104,2024-12-20,Starter,APAC,Partner,SMB,4,48,35.0,3,5.0,0
U104105,2024-06-21,Business,APAC,Referral,SMB,23,667,14.0,3,3.7,0
U104106,2024-03-19,Starter,APAC,Organic,SMB,3,36,15.0,0,,0
U104107,2024-02-27,Free,NA,Organic,SMB,1,0,17.0,1,5.0,1
U104108,2024-06-05,Business,EMEA,Partner,Mid-Market,20,580,22.0,0,,0
U104109,2025-05-07,Enterprise,NA,Organic,SMB,256,12544,45.0,3,3.3,0
U104110,2025-02-22,Free,APAC,Organic,SMB,1,0,5.0,1,3.2,0
U104111,2024-08-22,Business,APAC,Referral,Mid-Market,20,580,,4,2.8,1
U104112,2024-06-06,starter,NA,Referral,SMB,2,24,7.0,0,,0
U104113,2024-07-11,Free,NA,Partner,Mid-Market,1,0,20.0,1,3.1,0
U104114,2025-05-27,Business,NA,Paid,SMB,8,232,4.0,1,5.0,0
U104115,2024-03-28,Enterprise,APAC,Organic,Mid-Market,46,2254,19.0,2,4.1,0
U104116,2024-05-30,Free,NA,Organic,Enterprise,1,0,2.0,0,,0
U104117,2025-06-08,Starter,NA,Referral,SMB,7,84,15.0,1,3.3,0
U104118,2024-12-15,Free,NA,Organic,Enterprise,1,0,0.0,0,,0
U104119,2025-04-05,Free,,Partner,Enterprise,1,0,9.0,0,,0
U104120,2025-01-22,free,APAC,Organic,SMB,1,0,22.0,0,,0
U104121,2025-05-09,Business,NA,Organic,SMB,12,348,12.0,2,2.6,0
U104122,2024-10-17,Enterprise,NA,Paid,SMB,203,9947,23.0,1,3.7,0
U104123,2024-06-17,Business,NA,Organic,SMB,32,928,11.0,1,4.0,0
U104124,2024-12-26,Starter,NA,Partner,SMB,4,48,13.0,2,4.3,0
U104125,2024-03-02,Starter,EMEA,Partner,Mid-Market,4,48,21.0,1,3.9,0
U104126,2025-01-16,Free,,Organic,Mid-Market,1,0,8.0,0,,0
U104127,2024-01-02,Business,NA,Organic,SMB,14,406,6.0,2,5.0,0
U104128,2024-04-09,Free,NA,Referral,SMB,1,0,8.0,0,,1
U104129,2025-04-24,Starter,NA,Referral,Mid-Market,7,84,14.0,0,,0
U104130,2024-11-05,Free,NA,Organic,SMB,1,0,3.0,1,3.8,0
U104131,2025-04-18,Free,EMEA,Organic,Mid-Market,1,0,7.0,0,,0
U104132,2025-03-05,Starter,NA,Referral,Mid-Market,7,84,25.0,1,4.1,0
U104133,2024-05-08,Starter,NA,Organic,Mid-Market,4,48,13.0,0,,1
U104134,2024-10-17,Free,NA,Organic,Mid-Market,1,0,1.0,0,,0
U104135,2025-04-15,Business,EMEA,Organic,Mid-Market,32,928,14.0,5,3.6,0
U104136,2024-01-18,Free,LATAM,Organic,SMB,1,0,11.0,1,4.4,0
U104137,2024-06-24,Business,EMEA,Organic,Mid-Market,22,638,34.0,1,3.4,0
U104138,2025-04-12,Enterprise,EMEA,Organic,SMB,122,5978,27.0,3,3.4,0
U104139,2025-02-13,Starter,APAC,Referral,SMB,3,36,21.0,2,3.5,0
U104140,2025-01-19,Starter,EMEA,Paid,Mid-Market,2,24,15.0,1,3.9,0
U104141,2024-11-06,Starter,EMEA,Organic,SMB,2,24,22.0,0,,0
U104142,2024-06-04,Business,EMEA,Organic,Mid-Market,16,464,23.0,1,3.7,0
U104143,2024-01-19,Free,EMEA,Paid,SMB,1,0,0.0,0,,1
U104144,2024-04-28,Free,NA,Organic,SMB,1,0,14.0,1,3.5,0
U104145,2024-07-19,Business,,Referral,SMB,22,638,23.0,1,3.7,0
U104146,2024-08-09,Business,LATAM,Referral,SMB,11,319,21.0,3,2.2,1
U104147,2024-10-25,Starter,NA,Organic,Mid-Market,3,36,4.0,1,4.4,0
U104148,2024-02-19,Free,,Organic,Enterprise,1,0,0.0,0,,1
U104149,2024-03-12,Starter,EMEA,Organic,SMB,5,60,28.0,2,3.8,0
U104150,2024-12-15,Business,NA,Organic,SMB,13,377,7.0,1,3.2,0
U104151,2024-01-12,Free,EMEA,Paid,Mid-Market,1,0,0.0,1,4.8,0
U104152,2025-06-15,Business,EMEA,Referral,SMB,23,667,12.0,1,4.9,0
U104153,2024-05-08,Free,NA,Paid,SMB,1,0,3.0,0,,1
U104154,2025-05-09,Business,EMEA,Paid,SMB,35,1015,10.0,1,5.0,0
U104155,2025-06-21,Free,NA,Organic,SMB,1,0,0.0,1,2.5,1
U104156,2025-01-14,Starter,NA,Organic,Enterprise,5,60,12.0,1,4.0,0
U104157,2024-12-10,Starter,EMEA,Paid,SMB,5,60,4.0,1,4.1,0
U104158,2024-05-31,Free,NA,Paid,SMB,1,0,,0,,0
U104159,2025-03-01,Free,NA,Referral,SMB,1,0,4.0,1,3.5,0
U104160,2024-05-02,Business,EMEA,Organic,SMB,6,174,10.0,1,3.5,0
U104161,2024-02-19,Free,EMEA,Organic,Enterprise,1,0,,0,,0
U104162,2024-07-30,Starter,EMEA,Paid,Mid-Market,4,48,34.0,2,4.1,0
U104163,2025-02-03,Starter,APAC,Organic,SMB,4,48,11.0,0,,0
U104164,2024-09-19,Starter,APAC,Organic,Enterprise,7,84,23.0,1,5.0,0
U104165,2024-02-21,Free,APAC,Organic,Mid-Market,1,0,1.0,1,3.8,1
U104166,2024-03-30,Business,,Organic,Enterprise,39,1131,10.0,1,4.2,0
U104167,2024-05-25,Free,LATAM,Organic,SMB,1,0,10.0,0,,0
U104168,2024-09-15,Free,NA,Organic,SMB,1,0,9.0,1,4.7,0
U104169,2025-05-23,Business,NA,Organic,Enterprise,9,261,17.0,3,3.1,0
U104170,2024-12-26,Enterprise,NA,Organic,Mid-Market,155,7595,40.0,2,3.8,0
U104171,2024-11-03,Free,EMEA,Referral,SMB,1,0,15.0,0,,0
U104172,2024-06-03,Starter,EMEA,Organic,Mid-Market,6,72,20.0,2,3.4,0
U104173,2024-02-23,Business,EMEA,Paid,SMB,6,174,17.0,3,4.1,0
U104174,2024-07-08,Free,EMEA,Referral,SMB,1,0,8.0,0,,1
U104175,2024-07-08,Business,EMEA,Organic,SMB,25,725,17.0,1,3.6,0
U104176,2024-07-04,Starter,EMEA,Organic,Mid-Market,5,60,13.0,0,,0
U104177,2024-06-01,Free,LATAM,Paid,SMB,1,0,6.0,0,,0
U104178,2024-09-23,Starter,APAC,Partner,SMB,2,24,9.0,0,,0
U104179,2024-03-18,Starter,NA,Partner,SMB,4,48,17.0,2,4.0,1
U104180,2025-05-25,Free,APAC,Organic,SMB,1,0,12.0,0,,0
U104181,2024-03-17,Starter,NA,Organic,Mid-Market,3,36,6.0,0,,0
U104182,2025-04-14,Enterprise,NA,Organic,SMB,106,5194,34.0,3,3.6,0
U104183,2024-10-21,Starter,EMEA,Organic,SMB,7,84,17.0,1,3.6,0
U104184,2024-12-31,Free,,Organic,Enterprise,1,0,3.0,1,3.6,0
U104185,2024-04-19,Starter,NA,Organic,SMB,5,60,20.0,1,3.5,0
U104186,2024-11-26,Free,NA,Organic,SMB,1,0,1.0,0,,0
U104187,2024-05-20,Free,NA,Organic,SMB,1,0,4.0,0,,1
U104188,2024-01-02,Business,EMEA,Organic,SMB,32,928,23.0,0,,0
U104189,2024-04-07,Free,APAC,Organic,SMB,1,0,14.0,0,,0
U104190,2024-08-06,Starter,LATAM,Partner,SMB,2,24,5.0,1,5.0,0
U104191,2024-03-14,Free,APAC,Organic,SMB,1,0,0.0,1,2.6,0
U104192,2025-03-06,Starter,EMEA,Organic,SMB,2,24,22.0,1,3.4,0
U104193,2024-06-12,Business,LATAM,Paid,Mid-Market,8,232,16.0,1,4.8,0
U104194,2025-02-18,Free,LATAM,Organic,SMB,1,0,8.0,0,,0
U104195,2024-12-12,Starter,LATAM,Paid,Mid-Market,4,48,13.0,0,,0
U104196,2025-01-10,Free,LATAM,Partner,SMB,1,0,0.0,0,,1
U104197,2025-04-22,Free,LATAM,Partner,Mid-Market,1,0,3.0,1,4.3,0
U104198,2024-03-08,Starter,EMEA,Organic,Enterprise,6,72,10.0,2,4.2,0
U104199,2024-10-21,Enterprise,NA,Organic,Enterprise,279,13671,33.0,4,4.4,0
U104200,2024-06-22,Free,NA,Organic,Enterprise,1,0,1.0,0,,1
U104201,2024-02-04,Starter,APAC,Referral,Mid-Market,4,48,13.0,0,,1
U104202,2024-01-31,Enterprise,APAC,Organic,SMB,192,9408,23.0,1,3.1,0
U104203,2024-03-13,Business,,Organic,SMB,8,232,15.0,4,2.4,0
U104204,2024-07-16,Free,NA,Organic,SMB,1,0,5.0,0,,1
U104205,2024-04-19,Free,EMEA,Organic,SMB,1,0,0.0,0,,0
U104206,2024-07-08,Starter,APAC,Organic,SMB,4,48,20.0,0,,0
U104207,2025-05-19,Starter,EMEA,Organic,SMB,6,72,10.0,0,,0
U104208,2024-01-09,Starter,LATAM,Organic,Mid-Market,4,48,20.0,2,2.9,0
U104209,2024-05-21,Free,EMEA,Referral,SMB,1,0,3.0,0,,1
U104210,2024-03-02,Starter,NA,Organic,Mid-Market,4,48,22.0,0,,0
U104211,2024-01-08,Starter,NA,Organic,SMB,6,72,26.0,1,3.9,1
U104212,2024-06-21,Starter,NA,Organic,Enterprise,6,72,13.0,1,4.8,0
U104213,2024-06-15,Free,LATAM,Organic,SMB,1,0,7.0,0,,0
U104214,2024-04-17,Starter,NA,Organic,Enterprise,2,24,10.0,0,,0
U104215,2025-02-13,Free,LATAM,Referral,Enterprise,1,0,1.0,0,,1
U104216,2025-03-11,Starter,EMEA,Paid,SMB,3,36,5.0,2,4.6,0
U104217,2024-07-07,Free,APAC,Partner,SMB,1,0,0.0,0,,0
U104218,2024-10-30,Starter,EMEA,Organic,SMB,4,48,13.0,1,5.0,0
U104219,2025-06-18,Starter,APAC,Partner,SMB,2,24,32.0,2,3.3,0
U104220,2024-04-01,Starter,EMEA,Paid,SMB,3,36,21.0,2,3.9,1
U104221,2025-02-26,Free,APAC,Paid,SMB,1,0,13.0,0,,0
U104222,2025-03-15,Enterprise,NA,Organic,SMB,165,8085,18.0,4,4.0,1
U104223,2025-06-02,Starter,NA,Organic,SMB,6,72,11.0,1,5.0,0
U104224,2024-04-20,Starter,NA,Organic,SMB,2,24,16.0,0,,0
U104225,2024-12-29,Free,EMEA,Organic,SMB,1,0,5.0,0,,0
U104226,2024-06-07,Free,EMEA,Paid,SMB,1,0,11.0,0,,0
U104227,2024-11-05,Business,,Paid,SMB,39,1131,19.0,1,4.2,0
U104228,2024-08-01,Starter,EMEA,Organic,SMB,5,60,19.0,0,,0
U104229,2024-01-20,Business,EMEA,Organic,Mid-Market,34,986,26.0,1,3.7,0
U104230,2025-01-01,Free,EMEA,Referral,Mid-Market,1,0,1.0,0,,0
U104231,2025-05-14,Starter,APAC,Organic,SMB,4,48,19.0,1,4.1,0
U104232,2024-11-04,Free,NA,Organic,SMB,1,0,9.0,0,,0
U104233,2024-11-03,Free,APAC,Organic,Enterprise,1,0,10.0,1,3.5,0
U104234,2024-05-08,Starter,EMEA,Paid,Mid-Market,5,60,13.0,0,,1
U104235,2024-07-31,Free,NA,Referral,SMB,1,0,5.0,0,,0
U104236,2024-04-05,Business,LATAM,Paid,Mid-Market,14,406,25.0,2,4.2,0
U104237,2025-05-15,Free,LATAM,Organic,Enterprise,1,0,1.0,0,,1
U104238,2024-10-10,Starter,LATAM,Organic,Mid-Market,2,24,14.0,0,,0
U104239,2024-12-04,Free,EMEA,Organic,SMB,1,0,5.0,0,,0
U104240,2024-07-01,Free,NA,Partner,Mid-Market,1,0,7.0,0,,0
U104241,2024-10-20,Free,NA,Paid,Mid-Market,1,0,8.0,0,,0
U104242,2024-05-13,Starter,EMEA,Organic,Enterprise,3,36,14.0,0,,0
U104243,2024-10-22,Business,EMEA,Paid,SMB,6,174,30.0,2,4.8,0
U104244,2025-06-12,Free,EMEA,Paid,SMB,1,0,0.0,1,3.5,0
U104245,2024-04-26,Enterprise,APAC,Paid,Mid-Market,242,11858,23.0,4,4.5,0
U104246,2024-12-15,Business,NA,Referral,SMB,26,754,28.0,2,3.4,0
U104247,2025-02-20,Starter,NA,Partner,Mid-Market,5,60,22.0,0,,0
U104248,2024-02-09,Business,APAC,Organic,SMB,32,928,5.0,3,3.2,0
U104249,2025-05-01,Business,NA,Partner,SMB,32,928,23.0,1,5.0,0
U104250,2024-11-22,Starter,EMEA,Paid,SMB,2,24,21.0,0,,0
U104251,2024-04-14,Free,NA,Organic,SMB,1,0,11.0,0,,1
U104252,2024-09-26,Starter,NA,Organic,SMB,6,72,4.0,1,3.5,0
U104253,2024-01-07,Enterprise,APAC,Organic,SMB,240,11760,19.0,2,3.4,0
U104254,2024-04-11,Free,EMEA,Paid,Mid-Market,1,0,17.0,2,3.9,1
U104255,2025-01-30,Starter,EMEA,Referral,SMB,7,84,9.0,4,2.9,0
U104256,2024-05-14,Starter,APAC,Organic,SMB,7,84,20.0,2,5.0,0
U104257,2024-08-01,Business,EMEA,Organic,Mid-Market,7,203,13.0,0,,0
